
4162,FAREWAY STORES #963 / CEDAR RAPIDS
4147,FAREWAY STORES #974 / CEDAR FALLS
4141,FAREWAY STORES #975 / SE 22ND / DSM
4275,FAREWAY STORES #980 / KNOXVILLE
4136,FAREWAY STORES #983 / GRIMES
4196,FAREWAY STORES #987 / DAVENPORT
4137,FAREWAY STORES #989 / WAUKEE
4157,FAREWAY STORES #993 / NORTH LIBERTY
4191,FAREWAY STORES #995 / PELLA
4184,FAREWAY STORES #998 / MUSCATINE
10073,FAREWAY STORES INC #229 / ODGEN
6262,"FAREWAY STORES, INC. #222 / ROCKWELL CITY"
6323,"FAREWAY STORES, INC. #225 / DES MOINES"
10134,"FAREWAY STORES, INC. #232 / WEST DES MOINES"
10177,"FAREWAY STORES, INC. #233 / CLIVE"
10115,"FAREWAY STORES, INC. #236 / BONDURANT"
10241,"FAREWAY STORES, INC. #237 / LE CLAIRE"
5500,FARM FRESH FOOD TOWN &LIQUOR
5518,FARM FRESH FOODTOWN & LIQUOR
5305,FAS MART # 5150/ CEDAR RAPIDS
5306,FAS MART # 5159/ DUBUQUE
10174,FAS MART #5149 / CEDAR RAPIDS
10137,FAS MART #551 / GLENWOOD
10140,FAS MART #552 / COUNCIL BLUFFS
10139,FAS MART #553 / COUNCIL BLUFFS
4984,FAST AVE ONE STOP
6067,FAST AVE ONE STOP / MUSCATINE
4012,FAST MART
4332,FAST MART / UNIVERSITY AVE
4773,"FAST MART 2, LLC"
4889,FAST TRIP / DES MOINES
10254,FASTLAND LLC / BURLINGTON
5032,FASTMART
4991,FASTTRAK
5274,FCA KINGSLEY C-STORE
4545,FILL R UP
5515,FINE LIQUOR & TOBACCO
10176,FIRE AND SALT CO - CORNING LLC
5318,FIRST STOP BEVERAGE SHOP
5684,FIVE CORNERS LIQUOR & WINE
4958,FIVE CORNERS LIQUOR & WINE
4080,FIVE CORNERS LIQUOR AND WIN
4050,FIVE STAR SNACKS AND LIQUOR
4036,FIVE STAR SNACKS AND MORE
5227,FLAMING HOT FISH AND CHICKEN LLC
5695,FLASHMART  #105
5686,FLASHMART #101 / WDM
5699,FLASHMART #102 /PERRY
5700,FLASHMART #103/PERRY
5694,FLASHMART #104
5117,FOOD & GAS MART  /  MARSHALLTOWN
4152,FOOD LAND SUPER MARKETS / MISSOURI V
4000,FOODLAND SUPER MARKETS / WOODBINE
2233,FORBES LIQUOR LOCKER / REMI
10240,FORBES MEAT / SPIRIT LAKE
4115,FOREST MARKET CONVENIENCE
5026,FORREST HOMETOWN MARKET
5899,FORT DODGE SMOKE SHOP
4793,FORT MADISON FAST BREAK
5706,FORT MADISON LIQUOR & TOBACCO OUTLET PLUS
6258,FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS / FORT MADISON
9039,FOUNDRY DISTILLING COMPANY
3642,FRAISE FOODS / SONNY'S SUPERMARKET
3679,FRANKLIN STREET FLORAL & GIFT
3688,FREDERICKSBURG FOOD CENTER
5925,FREDRICKSBURG FOOD CENTER
4067,FREEMAN FOODS
5252,FREEMAN FOODS OF NORTH ENGLISH
5343,FROHLICH'S SUPER VALU
6077,G CORNER / CEDAR FALLS
5259,GAMEDAY LIQUOR
5357,GAMEDAY LIQUOR/ ORANGE CITY
10043,GARNAVILLO SPEEDE SHOPPE / GARNAVILLO
5892,GARNER FOODS / FT MADISON
5213,GARNER ONE STOP
3829,GARY'S FOODS / MT VERNON
5171,GARY'S LIQUOR & WINE LTD
5049,GAS N GO  /  WAVERLY
4897,GASLAND #102 / BURLINGTON
4043,GASLAND #102 / BURLINGTON
4752,GASLAND / BURLINGTON
5163,GASLAND EXPRESS  /  MT PLEASANT
5218,GASLAND EXPRESS / CHARITON
5221,GASLAND EXPRESS / CORYDON
5680,GASLAND N8TH ST / BURLINGTON
6125,GATEWAY MART / CLINTON
4638,GD XPRESS / DAVENPORT
3536,GENO'S LIQUOR
5236,"GIGGLE JUICE LIQUOR STATION, LLC"
4806,GIRI'S LIQUOR STORE / WEST LIBERTY
5595,GIT-N-GO #47 / ALTOONA
5205,GLIDDEN GROCERY
5260,GM FOOD MART
6286,GM FOOD MART / MUSCATINE
10127,GM FOOD MART / MUSCATINE
5871,GM MART / IOWA CITY
5261,GM MINI MART
5902,GM MINIMART / MUSCATINE
5403,GOLDEN MART
3943,GOOD AND QUICK CO
4177,"GOOD LUCK, INC."
10194,GOODSTOP BY CASEY'S #4313 / ELDORA
5719,GOPUFF
5927,GOPUFF / AMES
5679,GOPUFF / AMES
5926,GOPUFF / IOWA CITY
6196,GOPUFF / NORTH LIBERTY
5955,GOWRIE GROCERY
4899,GRAETTINGER MARKET
4337,GRAND FALLS CASINO RESORT
5593,GRANDVIEW MART
5437,GREAT PASTIMES
3495,GREAT PASTIMES
5130,GREAT RIVER BREWERY
3994,GREAT SPIRITS WINE & LIQUOR CO.
5475,GREAT WALL
9937,"GREEN FROG DISTILLERY, LLC"
9037,"GREEN FROG DISTILLERY, LLC"
4070,GRIEDER BEVERAGE DEPOT
10227,GRIMES LIQUOR SHOP / GRIMES
4572,GRUNDY CENTER FAMILY FOODS
4926,GS SUPER STOP
5669,GUDDI MART / WATERLOO
5192,GUPPY'S ON THE GO  /  ROBINS
4662,GUPPY'S ON THE GO / CEDAR RAPIDS
4670,GUPPY'S ON THE GO / TRIPOLI
5190,GUPPY'S ON THE GO / WALFORD
4787,GUPPY'S ON THE GO SWISHER
4283,GUPPYS ON THE GO
5600,H & A MINI MART
4186,H AND A MINI MART / PHILLIPS 66
4062,H AND A MINI MART CORP
6212,HAMPTON CROSSROADS / HAMPTON
6075,HAMPTON LIQUOR & TOBACCO / HAMPTON
4988,HAPPY'S WINE & SPIRITS
2201,HAPPY'S WINE & SPIRITS WHOLESALE
5027,HARD ROCK HOTEL & CASINO SIOUX CITY
4081,HARLAN'S FOOD MART
3858,HAROLDS JACK N JILL / DAVENPORT
5904,HARPERS ONE STOP / HARPERS FERRY
4226,HARTIG DRUG #12 / WAUKON
3784,HARTIG DRUG #14 / INDEPENDENCE
3849,HARTIG DRUG CO #6 / DYERSVILLE
4106,HARTIG DRUG CO. / JFK RD / DUBUQUE
3841,HARTIG DRUG COMPANY #2 / LOCUST
3738,HARTIG DRUG COMPANY #4 / DUBUQUE
3959,HARTIG DRUG COMPANY #8 / UNIVERSITY
3565,HARTIG DRUG STORE #10
4193,HARTLEY WINE AND SPIRITS
5741,HASS MARKET
10208,HAWKEYE CONVENIENCE STORE / CEDAR RAPIDS
4784,HAWKEYE CONVENIENCE STORE WILEY BLVD
5023,HAWKEYE CONVENIENCE STORES / 16TH AV
4693,HAWKEYE CONVENIENCE STORES / 16TH ST
5025,HAWKEYE CONVENIENCE STORES / 1ST AVE
5473,HAWKEYE CONVENIENCE STORES / MARION
5024,HAWKEYE CONVENIENCE STORES / WILEY
4618,HAWKEYE CONVENIENCE STORES EAST
6091,HAWKEYE LIQUOR & TOBACCO / IOWA CITY
3440,HAWKEYE PANTRY
5994,HAWKEYE SMOKE AND LIQUOR / IOWA CITY
5865,HAWKEYE SMOKE SHOP
10206,HAWKEYE SMOKE SHOP / FAIRFIELD
6152,HAWKEYE SMOKE SHOP / FAIRFIELD
6190,HAWKS LIQUOR & TOBACCO / CORALVILLE
6158,HAWKS SMOKE SHOP / MARION
10077,HAWKS SMOKE SHOP / MARION
5492,HEARTLAND MARKET
5461,HEARTLAND MARKET
5509,HEARTLAND MARKET
5464,HEARTLAND MARKETS
4052,HELLE HOMETOWN VARIETY
6344,HELLO MART LLC / SIOUX CITY
10217,HIGHWAY LIQUORS AND TOBACCO / OSKALOOSA
4660,HILL BROTHERS JIFFY MART / CEDAR RAP
6074,HILL COUNTRY CONVENIENCE STORE / COLESBURG
2106,HILLSTREET NEWS AND TOBACCO
4962,HILLTOP GROCERY
5430,HIWAY 20 LIQUOR & TOBACCO
6146,HIWAY 20 LIQUOR & TOBACCO / WEBSTER CITY
10071,HIWAY 20 LIQUOR AND TOBACCO / FORT DODGE
6130,HIWAY 20 LIQUOR AND TOBACCO / FORT DODGE
10154,HIWAY 20 LIQUOR AND TOBACCO / WEBSTER CITY
4093,HIWAY 20 LIQUORS / FORT DODGE
4465,HOME TOWN FOOD ON 4
5633,HOME TOWN WINE & SPIRITS
5866,HOMETOWN FAMILY MARKET
5731,HOMETOWN FOODS
5879,HOMETOWN FOODS - CONRAD
5878,HOMETOWN FOODS - HUBBARD
4322,HOMETOWN FOODS / BAXTER
5337,HOMETOWN FOODS / CONRAD
4016,HOMETOWN FOODS / CONRAD
4018,HOMETOWN FOODS / GLADBROOK
5323,HOMETOWN FOODS / GLADBROOK
5325,HOMETOWN FOODS / HUBBARD
3972,HOMETOWN FOODS / HUBBARD
3465,HOMETOWN FOODS / PANORA
3864,HOMETOWN FOODS / SCHALLER
3950,HOMETOWN FOODS / STATE CENTER
5882,HOMETOWN FOODS / STATE CENTER
5324,HOMETOWN FOODS / STATE CENTER
3461,HOMETOWN FOODS / STUART
6040,HOMETOWN FOODS / TRAER
4557,HOMETOWN FOODS / TRAER
3740,HOMETOWN FOODS / WATERLOO
4299,HOMETOWN MARKET / CENTRAL CITY
10232,HOMETOWN MARKET / CENTRAL CITY
10076,HOMETOWN SPIRITS / TIFFIN
6143,HOMETOWN WINE & SPIRITS / OSKALOOSA
9017,HONEY CREEK DISTILLERY
4903,HONEY CREEK RESORT STATE PARK
5265,HONEY CREEK RESORT STATE PARK/ GIFT
5525,HOP N SHOP / CLINTON
10040,HOSPERS MINI MART / HOSPERS
5903,HOT SPOT FOOD AND LIQUOR / BURLINGTON
10172,HUBER'S STORE / FORT ATKINSON
2161,HUBER'S STORE INC.
4762,HUBER'S STORE INC.
5592,HUBERS STORE
4931,HUDSON GAS MART
5693,HULL FOOD CENTER / HULL
4858,HWY 34 TRUCKSTOP
2501,HY-VEE  #2 / AMES
2671,HY-VEE  /  JEFFERSON
2673,HY-VEE # 6/ DES MOINES
2506,HY-VEE #1044 / BURLINGTON
2666,HY-VEE #2 / ANKENY
2675,HY-VEE #2 / CORALVILLE
2624,HY-VEE #2 / DUBUQUE
2582,HY-VEE #2 FOOD STORE / MASON CITY
2633,HY-VEE #3 / BDI / DES MOINES
2649,HY-VEE #3 / DUBUQUE
2614,HY-VEE #3 FOOD AND DRUGSTORE
6259,HY-VEE #3 GAS / IOWA CITY
2635,HY-VEE #4 / DAVENPORT
2648,HY-VEE #4 / WDM
2637,HY-VEE #5 / DAVENPORT
2647,HY-VEE #7 / CEDAR RAPIDS
2684,HY-VEE - FOREST CITY
2685,HY-VEE -GARNER
2578,HY-VEE / CHARLES CITY
2669,HY-VEE / CORYDON
2712,HY-VEE / DECORAH
2509,HY-VEE / DRUGTOWN #1 / CEDAR RAPIDS
2511,HY-VEE / DRUGTOWN #2 / CEDAR RAPIDS
10167,HY-VEE / ELDRIDGE
6209,HY-VEE / GRIMES
10189,HY-VEE / KNOXVILLE
2536,HY-VEE / PLEASANT HILL
2596,HY-VEE / REGAL LIQUORS AND VIDEO
2663,HY-VEE / URBANDALE
2714,HY-VEE / VINTON
2665,HY-VEE / WAUKEE
2651,HY-VEE / WAVERLY
2620,HY-VEE / WINDSOR HEIGHTS
2672,HY-VEE / WINTERSET
6193,HY-VEE C STORE #5 / CEDAR RAPIDS
6200,HY-VEE C STORE / MT. PLEASANT
2699,HY-VEE C-STORE #2 - ANKENY
2721,HY-VEE C-STORE #3 / DUBUQUE
2688,HY-VEE C-STORE - EAST HICKMAN
2664,HY-VEE C-STORE / CHARLES CITY
2681,HY-VEE C-STORE / FAIRFEILD
2696,HY-VEE C-STORE / SE ARMY POST
2689,HY-VEE C-STRORE - DOUGLAS
2705,HY-VEE CRESCO DOLLAR FRESH
2700,HY-VEE DOLLAR FRESH - EMMETSBURG
2697,HY-VEE DOLLAR FRESH - TOLEDO
6243,HY-VEE DOLLAR FRESH / INDEPENDENCE
6189,HY-VEE DOLLAR FRESH / MANCHESTER
6178,HY-VEE DOLLAR FRESH / MAQUOKETA
6249,HY-VEE DOLLAR FRESH / MONTICELLO
6194,HY-VEE DOLLAR FRESH / NEVADA
6221,HY-VEE DOLLAR FRESH / ORANGE CITY
2609,HY-VEE DRUGSTORE #2 / AMES
2630,HY-VEE DRUGSTORE #2 / WDM
2510,HY-VEE DRUGSTORE #3 / CEDAR RAPIDS
2529,HY-VEE DRUGSTORE #4 / CEDAR RAPIDS
2605,HY-VEE DRUGSTORE #5 / CEDAR RAPIDS
2618,HY-VEE DRUGSTORE #6 / CEDAR RAPIDS
2503,HY-VEE DRUGSTORE / ANKENY
2641,HY-VEE DRUGSTORE / COUNCIL BLUFFS
2567,HY-VEE DRUGSTORE / DAVENPORT
2537,HY-VEE DRUGSTORE / FORT DODGE
2545,HY-VEE DRUGSTORE / IOWA CITY
2514,HY-VEE DRUGSTORE / MARION
2592,HY-VEE DRUGSTORE / MARSHALLTOWN
2652,HY-VEE DRUGSTORE / MASON CITY
2645,HY-VEE DRUGSTORE / MUSCATINE
2611,HY-VEE DRUGSTORE / OTTUMWA
2626,HY-VEE DRUGSTORE / UNIVERSITY / DSM
2534,HY-VEE DRUGTOWN / URBANDALE
2713,HY-VEE DYERSVILLE DOLLAR FRESH
2691,HY-VEE FAST & FRESH - DES MOINES
2690,HY-VEE FAST & FRESH - KNOXVILLE
2678,HY-VEE FAST & FRESH / DAVENPORT
2683,HY-VEE FAST & FRESH / WDM
2692,HY-VEE FAST & FRESH EXPRESS -OSCELOA
2677,HY-VEE FAST & FRESH EXPRESS / CENTERVILLE
2687,HY-VEE FAST & FRESH EXPRESS- BETTENDORF
2693,HY-VEE FAST & FRESH EXPRESS- CRESTON
2679,HY-VEE FAST & FRESH/ALTOONA
10024,HY-VEE FAST AND FRESH #2 (7591) / WEST DES MOINES
6317,HY-VEE FAST AND FRESH #2 / GRIMES
6191,HY-VEE FAST AND FRESH #2 / WAUKEE
10023,HY-VEE FAST AND FRESH #3 (7592) / WEST DES MOINES
6341,HY-VEE FAST AND FRESH #3 / URBANDALE
10025,HY-VEE FAST AND FRESH #4 (7583) / URBANDALE
10034,HY-VEE FAST AND FRESH #5 (7584) / URBANDALE
2709,HY-VEE FAST AND FRESH - DUBUQUE
2707,HY-VEE FAST AND FRESH - URBANDALE
2708,HY-VEE FAST AND FRESH - WINDSOR HEIGHTS
2703,HY-VEE FAST AND FRESH / CLIVE
6208,HY-VEE FAST AND FRESH / GRIMES
2706,HY-VEE FAST AND FRESH / JOHNSTON
6254,HY-VEE FAST AND FRESH / MARION
2701,HY-VEE FAST AND FRESH / STORM LAKE
2719,HY-VEE FAST AND FRESH / WAUKEE
2588,HY-VEE FOOD AND DRUG #6 / CEDAR RAPI
2616,HY-VEE FOOD AND DRUG / CLINTON
2521,HY-VEE FOOD AND DRUG / GRAND / WDM
2500,HY-VEE FOOD STORE #1 / AMES
2507,HY-VEE FOOD STORE #1 / BURLINGTON
2508,HY-VEE FOOD STORE #1 / CEDAR RAPIDS
2613,HY-VEE FOOD STORE #1 / COUNCIL BLUFF
2515,HY-VEE FOOD STORE #1 / MASON CITY
2517,HY-VEE FOOD STORE #1 / NEWTON
2543,HY-VEE FOOD STORE #1 / OTTUMWA
2575,HY-VEE FOOD STORE #1 / WATERLOO
2535,HY-VEE FOOD STORE #1 / WDM
2569,HY-VEE FOOD STORE #2 / CEDAR RAPIDS
2629,HY-VEE FOOD STORE #2 / COUNCIL BLUFF
2532,HY-VEE FOOD STORE #2 / DES MOINES
2513,HY-VEE FOOD STORE #2 / IOWA CITY
2571,HY-VEE FOOD STORE #2 / WATERLOO
2552,HY-VEE FOOD STORE #3 / CEDAR RAPIDS
2528,HY-VEE FOOD STORE #3 / DES MOINES
2621,HY-VEE FOOD STORE #3 / SIOUX CITY
2538,HY-VEE FOOD STORE #3 / WATERLOO
2568,HY-VEE FOOD STORE #4 / CEDAR RAPIDS
2623,HY-VEE FOOD STORE #4 / SIOUX CITY
2564,HY-VEE FOOD STORE #4 / WATERLOO
2590,HY-VEE FOOD STORE #5 / CEDAR RAPIDS
2527,HY-VEE FOOD STORE #5 / DES MOINES
2559,HY-VEE FOOD STORE / ALBIA
2548,HY-VEE FOOD STORE / ALTOONA
2657,HY-VEE FOOD STORE / BEDFORD
2593,HY-VEE FOOD STORE / CARROLL
2572,HY-VEE FOOD STORE / CEDAR FALLS
2523,HY-VEE FOOD STORE / CENTERVILLE
2551,HY-VEE FOOD STORE / CHARITON
2597,HY-VEE FOOD STORE / CHEROKEE
2655,HY-VEE FOOD STORE / CLARINDA
2670,HY-VEE FOOD STORE / CORALVILLE
2656,HY-VEE FOOD STORE / CORNING
2659,HY-VEE FOOD STORE / CORYDON
2553,HY-VEE FOOD STORE / CRESTON
2554,HY-VEE FOOD STORE / DAVENPORT
2715,HY-VEE FOOD STORE / DENISON
2524,HY-VEE FOOD STORE / DUBUQUE
2628,HY-VEE FOOD STORE / ELDORA
2601,HY-VEE FOOD STORE / FAIRFIELD
2561,HY-VEE FOOD STORE / FLEUR / DSM
2562,HY-VEE FOOD STORE / FORT DODGE
2584,HY-VEE FOOD STORE / FORT MADISON
2579,HY-VEE FOOD STORE / GRINNELL
2549,HY-VEE FOOD STORE / INDIANOLA
2622,HY-VEE FOOD STORE / IOWA CITY
2539,HY-VEE FOOD STORE / IOWA FALLS
2587,HY-VEE FOOD STORE / JOHNSTON
2555,HY-VEE FOOD STORE / KEOKUK
2566,HY-VEE FOOD STORE / KNOXVILLE
2674,HY-VEE FOOD STORE / LAMONI
2668,HY-VEE FOOD STORE / LEON
2560,HY-VEE FOOD STORE / MARION
2544,HY-VEE FOOD STORE / MARSHALLTOWN
2658,HY-VEE FOOD STORE / MOUNT AYR
2558,HY-VEE FOOD STORE / MOUNT PLEASANT
2573,HY-VEE FOOD STORE / MUSCATINE
2550,HY-VEE FOOD STORE / OSCEOLA
2600,HY-VEE FOOD STORE / OSKALOOSA
2661,HY-VEE FOOD STORE / SHELDON
2660,HY-VEE FOOD STORE / SIOUX CENTER
2594,HY-VEE FOOD STORE / SIOUX CITY
2565,HY-VEE FOOD STORE / SPENCER
2583,HY-VEE FOOD STORE / WASHINGTON
2602,HY-VEE FOOD STORE / WEBSTER CITY
2644,HY-VEE FORT DODGE WINE AND SPIRITS
2680,HY-VEE FULFILLMENT CENTER
2702,HY-VEE GAS #1 / ANKENY
2710,HY-VEE GAS #1 / OTTUMWA
6273,HY-VEE GAS #2 / BURLINGTON
6181,HY-VEE GAS #2 / CORALVILLE
2711,HY-VEE GAS #2 / OTTUMWA
2720,HY-VEE GAS #3 / WDM
2698,HY-VEE GAS #4 - WDM
2695,HY-VEE GAS #4 / DES MOINES
2722,HY-VEE GAS #5 / DAVENPORT
2717,HY-VEE GAS #5018 / AMES
2686,HY-VEE GAS - PLEASANT HILL
2676,HY-VEE GAS / INDIANOLA
2723,HY-VEE GAS / JOHNSTON
6325,HY-VEE GAS / NEWTON
2716,HY-VEE HAMPTON DOLLAR FRESH
2667,HY-VEE MAINSTREET
2704,HY-VEE OELWEIN DOLLAR FRESH
2612,HY-VEE STORE / PERRY
2718,HY-VEE WAUKON DOLLAR FRESH
2682,HY-VEE WDM HEALTH MARKET
2662,HY-VEE WINE & SPIRITS / MUSCATINE
2627,HY-VEE WINE AND SPIRITS #1
2625,HY-VEE WINE AND SPIRITS #2
2585,HY-VEE WINE AND SPIRITS / ALGONA
2634,HY-VEE WINE AND SPIRITS / AMES
2502,HY-VEE WINE AND SPIRITS / ANKENY
2591,HY-VEE WINE AND SPIRITS / ATLANTIC
2603,HY-VEE WINE AND SPIRITS / BETTENDORF
2505,HY-VEE WINE AND SPIRITS / BOONE
2638,HY-VEE WINE AND SPIRITS / CEDAR FALL
2599,HY-VEE WINE AND SPIRITS / CORALVILLE
2595,HY-VEE WINE AND SPIRITS / DENISON
2556,HY-VEE WINE AND SPIRITS / ESTHERVILL
2650,HY-VEE WINE AND SPIRITS / HARLAN
2636,HY-VEE WINE AND SPIRITS / HUBBELL
2606,HY-VEE WINE AND SPIRITS / HUMBOLDT
2512,HY-VEE WINE AND SPIRITS / IOWA CITY
2604,HY-VEE WINE AND SPIRITS / LEMARS
2642,HY-VEE WINE AND SPIRITS / PELLA
2518,HY-VEE WINE AND SPIRITS / RED OAK
2607,HY-VEE WINE AND SPIRITS / SHENANDOAH
2522,HY-VEE WINE AND SPIRITS / SPIRIT LAK
2576,HY-VEE WINE AND SPIRITS / STORM LAKE
2653,HY-VEE WINE AND SPIRITS / WASHINGTON
2643,HY-VEE WINE AND SPIRITS / WATERLOO
2619,HY-VEE WINE AND SPIRITS / WDM
6020,I TOWNER STOP / INDIANOLA
4165,I-35 SPIRITS / ANKENY
4312,I-80 LIQUOR / COUNCIL BLUFFS
10063,IB PONY / WATERLOO
5004,IDA GROVE FOOD PRIDE
3614,IDA GROVE FOOD PRIDE
5151,IDA LIQUOR
4840,INDEPENDENCE AVE LIQUOR & FOOD / WAT
5487,INDEPENDENCE LIQUOR & FOOD
4684,INDY 66 #928 / INDIANOLA
4482,INDY 66 WEST #929 / INDIANOLA
2248,INGERSOLL LIQUOR AND BEVERAGE
3698,INGERSOLL WINE MERCHANTS
5932,IOWA CITY BP
4844,IOWA CITY FAST BREAK
9013,IOWA DISTILLING COMPANY
9913,IOWA DISTILLING COMPANY
9023,IOWA LEGENDARY RYE
9923,IOWA LEGENDARY RYE
5374,IOWA LIQUOR & TOBACCO
5482,IOWA MINI MART
5646,IOWA SMOKE AND LIQUOR
10153,IOWA SPIRITS / BURLINGTON
4167,"IOWA STREET MARKET, INC."
5084,ISMOKE
4700,J & C GROCERY / ALLISON
4584,J & C GROCERY / DUMONT
4046,J AND K MARKET
3723,J D SPIRITS LIQUOR
6169,JACK & JILL STORE / WEST BRANCH
10004,JACK & JILL STORE / WEST BRANCH
2113,JAMBOREE FOODS
4830,JCL STORE
3484,JEFF'S FOODS
4347,JEFF'S MARKET / BLUE GRASS
4967,JEFF'S MARKET / BLUE GRASS
4963,JEFF'S MARKET / DURANT
4564,JEFF'S MARKET / DURANT
5071,JEFF'S MARKET / DURANT
4970,JEFF'S MARKET / WEST LIBERTY
4484,JEFF'S MARKET / WEST LIBERTY
4348,JEFF'S MARKET / WILTON
4964,JEFF'S MARKET / WILTON
5070,JEFF'S MARKET / WILTON
10049,JEFFS FOODS REMSEN / REMSEN
4187,JENSEN LIQUOR NORTH
3621,"JENSEN LIQUORS, LTD."
6174,JESSES MART / DAVENPORT
4166,JESUP FOOD CENTER
6296,JET STOP / FAIRFIELD
6310,JET STOP BIRMINGHAM / BIRMINGHAM
6301,JET STOP BONAPARTE / BONAPARTE
6297,JET STOP BURLINGTON NORTH / BURLINGTON
6291,JET STOP BURLINGTON SOUTH / BURLINGTON
6292,JET STOP DENMARK / DENMARK
6305,JET STOP HOUGHTON / HOUGHTON
6314,JET STOP MILTON / MILTON
6282,JET STOP NEW LONDON / NEW LONDON
6302,JET STOP SALEM STUB / SALEM
6293,JET STOP WEST POINT / WEST POINT
4504,JIFFY EXPRESS #921 / INDIANOLA
4944,JIFFY EXPRESS / MARTENSDALE
4011,JIM AND CHARLIES AFFILIATED
5038,JIM'S FOOD
5730,JIM'S FOOD
5174,JIM'S FOOD   /  SULLIVAN AVE
5207,JIM'S FOODS  /  CEDAR RAPIDS
4860,JIMS FOODS
10053,JJ GAS AND FOOD / SPRINGVILLE
5341,JJ'S ON JOHNSON
6330,JK AFRICAN STORE LLC / DES MOINES
5912,JMC SUPERMARKET / PERRY
2285,JOHN'S GROCERY
5292,JOHN'S QWIK STOP
5105,JOHNCY'S LIQUOR STORE
5514,JOHNCY'S LIQUOR STORE
3925,JOHNCY'S LIQUOR STORE INC
5947,JOHNSON AVE BP / CEDAR RAPIDS
9906,JOHNSON BROTHERS WIRTZ
5670,JONESY'S STOP N SHOP
4328,JR'S ON THE ROCKS
3492,JUBILEE FOODS / ROCKWELL CITY
3682,JUMBO'S
5291,JUMPSTART
5435,JUNCTION LIQUOR
5372,JUNCTION LIQUOR SALES
5709,JW LIQUOR
5672,K & K FOOD AND GAS / DAVENPORT
4883,K & L FOODS
4538,K & S GROCERY
5867,K FOOD MART / MONTICELLO
5863,K-ZAR INC - WATERLOO
4025,KARAM KAUR KHASRIYA LLC
3514,KAREN'S SPIRITS AND WINE
5165,KARI OUT WINE & SPIRITS LLC
3957,KARL'S GROCERY STORE
6062,KARLS GROCERY / EDGEWOOD
3569,KATY DID GENERAL STORE
4789,KATY DID'S GENERAL STORE
5226,KC BROTHERS
6265,KC STORE / STRATFORD
3013,KEITH'S FOODS
4071,KELLOGG COUNTRY STORE
5138,KELLOGG COUNTRY STORE
2191,KEOKUK SPIRITS
4279,KEOTA EAGLE FOODS
5870,KEYSTONE LIQUOR
5224,KEYSTONE LIQUOR & WINE / CORALVILLE
5705,KEYSTONE LIQUOR AND WINE
4308,KEYSTONE LIQUOR AND WINE / CORALVILL
6309,KEYSTONE MINI MART / KEYSTONE
4766,KEYWEST CONOCO / DUBUQUE
3482,KICK THE CAN
3715,KIMBERLY MART / DAVENPORT
10161,KIMMES BAXTER COUNTRY STORE #13 / BAXTER
6283,KIMMES CARROLL COUNTRY STORE 1 / CARROLL
5203,KIMMES COON RAPIDS COUNTRY STORE #12
4982,KIMMES COUNTRY STORE ALTA 05
10224,KIMMES DENISON COUNTRY STORE 11 / DENISON
5883,KIMMES HUMBOLDT COUNTRY STORE #14
6271,KIMMES KINGSLEY COUNTRY STORE #16 / KINGSLEY
5157,KIMMES MANSON COUNTRY STORE #10
5159,KIMMES ROCKWELL CITY COUNTRY STORE #
5354,KIMMES WALL LAKE
4957,KIMMES WALL LAKE COUNTRY STORE
10084,KINGS MART #50 / IOWA CITY
10075,KINGS MART #51 / CEDAR RAPIDS
5219,KIRKWOOD LIQUOR & TOBACCO
6135,KIRKWOOD LIQUOR AND TOBACCO / IOWA CITY
6141,KJ'S CONVENIENCE & DELI / MAQUOKETA
10179,KLINE'S QUICK TIME / KNOXVILLE
3766,KOLBY'S LIQUOR STORE
3582,KORTHOUSE LIQUOR
10216,KRAMER'S INC.
4561,KROEGERS LIQUOR CO LLC
3930,KUENNEN'S LIQUOR STORE
5058,KUM & GO # 542 / URBANDALE
5920,KUM & GO #0131 / HUXLEY
6078,KUM & GO #0185 / BONDURANT
5860,KUM & GO #0217 -AMES
6057,KUM & GO #0731 / DES MOINES
4421,KUM & GO #1 / HAMPTON
5358,KUM & GO #1056/ BEVINGTON
10038,KUM & GO #1074 / WDM
4367,KUM & GO #109 / MASON CITY
5347,KUM & GO #1097 / 50TH WDM
4675,KUM & GO #113 / AMES
4917,KUM & GO #115 / PERRY
4387,KUM & GO #117 / SPIRIT LAKE
5388,KUM & GO #119/ NORTHWOOD
4449,KUM & GO #121 / URBANDALE
5465,KUM & GO #1215 / AMES
4355,KUM & GO #124 / STORY CITY
4357,KUM & GO #125 / STORY CITY
4407,KUM & GO #1272 / KNOXVILLE
5211,KUM & GO #129  /  JOHNSTON
4920,KUM & GO #129 / JOHNSTON
4395,KUM & GO #133 / ELLSWORTH
4501,KUM & GO #134 / FAIRFIELD
4362,KUM & GO #135 / POLK CITY
4366,KUM & GO #137 / TIFFIN
4374,KUM & GO #141 / GRIMES
5510,KUM & GO #1443 / WILLIAMSBURG
4392,KUM & GO #156 / CLIVE
4450,KUM & GO #157 / URBANDALE
4941,KUM & GO #170 / URBANDALE
4400,KUM & GO #174 / OSKALOOSA
4259,KUM & GO #175 LIQUORS / OSKALOOSA
5499,KUM & GO #184 / ALTOONA
4422,KUM & GO #193 / STUART
4455,KUM & GO #1959 / ELDORA
4445,KUM & GO #196 / WEBSTER CITY
4428,KUM & GO #200 / AMES
5197,KUM & GO #201 / CORALVILLE
4432,KUM & GO #201 CORALVILLE
